Package type;Shape;Size;Opening;;Quality;Q-S-V;;Length;Width;Paperboard;Paperboard info;LDPE;LLDPE;PA6;PP;EVOH;LK-film;LK25-film;R2-film;K40-film;EVOH-film 3141;EVOH-film 3143;OPP-film;PET-film;Al thickness;;Top Eifel weight;Top others weight;Top Orion;Cap HDPE;DIMC LDPE;Opening HDPE;Opening LDPE;Opening PP;Pulltab area;Sales 2011;;Area;Paperboard weight;LDPE weight;LLDPE weight;PA6;PP;EVOH;LK36-film weight;LK25-film;R2;K40;EVOH-film 3141 weight;EVOH-film 3143 weight;OPP-film weight;PET-film weight;Al grammage;Al weight;LS-strip weight;Pulltab weight;;Package Weight;Top Weight;Package+Top Weight;CapWeight;Opening weight;Total Weight;GWP Raw mtrl sleeve;GWP Raw mtrl top/cap/opening;GWP Raw mtrl;GWP converting sleeve;GWP converting top/cap/opening;GWP transport;GWP converting & transport;GWP total;;Sleeve Weight;Top Weight;Sleeve+Top Weight;Cap Weight;Opening Weight;Total Weight;GWP Raw mtrl sleeve;GWP Raw mtrl top/cap/opening;GWP Raw mtrl;GWP converting & transport;GWP total;Updated;SystemImage;ShapeImage;VolumeImage;OpeningImage;LastImage
Tetra Rex;Plus;1000;TwistCap;;TR/m O Pr TX;8666-821-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,1;;;20,3;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,1;33,13;25,5;6,5;32,1;5;4;0,8;9,8;41,9;;30;0;30;0;3;33;26;7;32;10;42;;TR;TR_plus_1000;TR_plus_1000;TR_TwistCap;TR_Plus_final_TwistCap_1000
Tetra Rex;Plus;1000;TwistCap Barrier;;TR/m O Pr TX;8666-821-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;3,46;;;20,3;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;3,46;33,49;25,5;7,3;32,8;5;4,5;0,8;10,3;43,1;;30;0;30;0;3;33;26;7;33;10;43;;TR;TR_plus_1000;TR_plus_1000;TR_TwistCap_barrier;TR_Plus_final_TwistCap_1000
Tetra Rex;High;500;Easy Opening;;TR/j HPE O BX-H;8698-708-15;;202,6;295;313;1405 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;;;;21,5;;0,06;18,7;2,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,64;0;21,635654;0;0;21,64;19;0;19;3,4;0;0,6;4;23;;22;0;22;0;0;22;19;0;19;4;23;;TR;TR_base_500_high;;TR_Easy_Opening;TR_final_easyopening_500_high
Tetra Rex;High;500;TwistCap;;TR/j HPE O BX-H;8698-708-83;;202,6;295;313;1405 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;3,1;;;236,6;;0,06;18,7;2,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,64;0;21,635654;0;3,1;24,74;19;6,5;25,5;3,4;4;0,6;8;33,5;;22;0;22;0;3;25;19;7;26;8;34;;TR;TR_base_500_high;;TR_TwistCap;TR_final_TwistCap_500_high
Tetra Rex;High;500;TwistCap Barrier;;TR/j HPE O BX-H;8698-708-83;;202,6;295;313;1405 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;3,46;;;236,6;;0,06;18,7;2,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,64;0;21,635654;0;3,46;25,1;19;7,3;26,3;3,4;4,5;0,6;8,5;34,8;;22;0;22;0;3;25;19;7;26;8;35;;TR;TR_base_500_high;;TR_TwistCap_Barrier;TR_final_TwistCap_500_high
Tetra Rex;ST;1000;Easy Opening;;TR/m F TX;8280-824-10;;295,1;295;282;1402 Triplex 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;1;;0,087;24,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;28,12;0;28,1186035;0;0;28,12;24,3;0;24,3;5;0;0,8;5,7;30;;29;0;29;0;0;29;25;0;25;6;31;;TR;TR_1000_ST;TR_1000_ST;TR_Easy_opening;TR_final_easyopening_1000_ST
Tetra Rex;ST;1000;Easy Opening;;TR/m FP Pr TX;8618-824-10;;295,1;295;304;Premium Triplex;41;;;;;;;;;;;;;;;;;;;;;;;;1;;0,087;26,5;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,03;0;30,0338025;0;0;30,03;25,5;0;25,5;5;0;0,8;5,8;31,3;;;;;;;;;;;;;;;;;;
Tetra Rex;ST;1000;TwistCap;;;;;295,1;295;275;;41;;;;;;;;;;;;;;;;;;;;;3,1;;;1;;0,087;23,9;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;27,51;0;27,509222;0;3,1;30,61;23,9;6,5;30,4;5;4;0,7;9,7;40,1;;28;0;28;0;3;31;24;7;30;10;40;;TR;TR_1000_ST;TR_1000_ST;TR_twistcap;TR_final_twistcap_1000_ST
Tetra Rex;ST;1000;TwistCap Barrier;;;;;295,1;295;275;;41;;;;;;;;;;;;;;;;;;;;;3,46;;;1;;0,087;23,9;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;27,51;0;27,509222;0;3,46;30,97;23,9;7,3;31,2;5;4,5;0,7;10,2;41,4;;28;0;28;0;3;31;24;7;31;10;41;;TR;TR_1000_ST;TR_1000_ST;TR_twistcap_barrier;TR_final_twistcap_1000_ST
Tetra Rex Al;Base;500;Easy Opening;;TR/j Al FP Pr BX-H;8643-700-15;;196,6;295;318;1405 Bleached 360 mN;78;;;;;;;;;;;;;6,3;;;;;;;;;;;2,5;;0,058;18,4;4,52;0;0;0;0;0;0;0;0;0;0;0;0;17,01;0,99;0;0;;23,95;0;23,95334097;0;0;23,95;34,2;0;34,2;3,3;0;0,6;3,9;38,1;;23;0;23;0;0;23;34;0;34;4;38;;TR_al;TR_1000_base;TR_500_base;TR_Easy_Opening;TR_final_easyopening_500
Tetra Rex Al;Base;500;Easy Opening;;TR/j Al OL TX Pruned;8386-700-15;;196,6;295;275;1518 Triplex 360 mN;78;;;;;;;;;;;;;6,3;;;;;;;;;;;0,7;;0,058;15,9;4,52;0;0;0;0;0;0;0;0;0;0;0;0;17,01;0,99;0;0;;21,46;0;21,45946997;0;0;21,46;32,5;0;32,5;3,3;0;0,5;3,8;36,4;;;;;;;;;;;;;;;;;;
Tetra Rex Al;Base;500;TwistCap;;TR/h Al O Pr.TX;8186-700-76;;196,6;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;3,1;;;5,1;;0,058;17,6;2,78;2,44;0;0;0;0;0;0;0;0;0;0;0;17,01;0,99;0;0;;23,84;0;23,83734697;0;3,1;26,94;34,4;6,5;41;3,3;4;0,6;7,9;48,9;;23;0;23;0;3;26;34;7;40;8;48;;TR_al;TR_1000_base;TR_500_base;TR_TwistCap;TR_final_TwistCap_500
Tetra Rex Al;Base;500;TwistCap;;TR/j Al O TX Pruned;8326-700-76;;196,6;295;275;1518 Triplex 360 mN;78;;;;;;;;;;;;;6,3;;;;;;;;3,1;;;2,1;;0,058;15,9;4,52;0;0;0;0;0;0;0;0;0;0;0;0;17,01;0,99;0;0;;21,46;0;21,45946997;0;3,1;24,56;32,5;6,5;39,1;3,3;4;0,5;7,9;46,9;;;;;;;;;;;;;;;;;;
Tetra Rex Al;Base;500;TwistCap Barrier;;TR/h Al O Pr.TX;8186-700-76;;196,6;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;3,46;;;5,1;;0,058;17,6;2,78;2,44;0;0;0;0;0;0;0;0;0;0;0;17,01;0,99;0;0;;23,84;0;23,83734697;0;3,46;27,3;34,4;7,3;41,7;3,3;4,5;0,6;8,4;50,1;;23;0;23;0;3;27;34;7;41;8;50;;TR_al;TR_1000_base;TR_500_base;TR_TwistCap_barrier;TR_final_TwistCap_500
Tetra Rex Al;Base;500;TwistCap Barrier;;TR/j Al O TX Pruned;8326-700-76;;196,6;295;275;1518 Triplex 360 mN;78;;;;;;;;;;;;;6,3;;;;;;;;3,46;;;2,1;;0,058;15,9;4,52;0;0;0;0;0;0;0;0;0;0;0;0;17,01;0,99;0;0;;21,46;0;21,45946997;0;3,46;24,92;32,5;7,3;39,8;3,3;4,5;0,5;8,3;48,2;;;;;;;;;;;;;;;;;;
Tetra Rex Al;Base;750;Easy Opening;;;;;247;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;;;;1;;0,073;22,2;3,5;3,06;0;0;0;0;0;0;0;0;0;0;0;17,01;1,24;0;0;;29,95;0;29,94824365;0;0;29,95;43,3;0;43,3;4,2;0;0,7;4,9;48,1;;30;0;30;0;0;30;43;0;43;5;48;;TR_al;TR_1000_base;TR_750_base;TR_Easy_Opening;TR_final_easyopening_750
Tetra Rex Al;Base;750;TwistCap;;TR/h Al O Pr.TX;8186-760-76;;247;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;3,1;;;3,1;;0,073;22,2;3,5;3,06;0;0;0;0;0;0;0;0;0;0;0;17,01;1,24;0;0;;29,95;0;29,94824365;0;3,1;33,05;43,3;6,5;49,8;4,2;4;0,7;8,9;58,7;;30;0;30;0;3;33;43;7;50;9;59;;TR_al;TR_1000_base;TR_750_base;TR_TwistCap;TR_final_TwistCap_750
Tetra Rex Al;Base;750;TwistCap Barrier;;TR/h Al O Pr.TX;8186-760-76;;247;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;3,46;;;3,1;;0,073;22,2;3,5;3,06;0;0;0;0;0;0;0;0;0;0;0;17,01;1,24;0;0;;29,95;0;29,94824365;0;3,46;33,41;43,3;7,3;50,6;4,2;4,5;0,7;9,4;59,9;;30;0;30;0;3;33;43;7;51;9;60;;TR_al;TR_1000_base;TR_750_base;TR_TwistCap_barrier;TR_final_TwistCap_750
Tetra Rex Al;Base;1000;Easy Opening;;TR/h Al O Pr.TX;8186-810-15;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;;;;1;;0,087;26,5;4,18;3,66;0;0;0;0;0;0;0;0;0;0;0;17,01;1,48;0;0;;35,78;0;35,78027005;0;0;35,78;51,7;0;51,7;5;0;0,9;5,8;57,5;;35;0;35;0;0;35;51;0;51;6;56;;TR_al;TR_1000_base;TR_1000_base;TR_Easy_Opening;TR_final_easyopening_1000
Tetra Rex Al;Base;1000;Easy Opening;;TR/j Al FP Pr BX;8642-810-15;;295,1;295;318;1405 Bleached 360 mN;78;;;;;;;;;;;;;6,3;;;;;;;;;;;1;;0,087;27,7;6,79;0;0;0;0;0;0;0;0;0;0;0;0;17,01;1,48;0;0;;35,95;0;35,95437905;0;0;35,95;51,3;0;51,3;5;0;0,9;5,9;57,2;;;;;;;;;;;;;;;;;;
Tetra Rex Al;Base;1000;Easy Opening;;TR/j Al FP TX Pruned;8328-810-15;;295,1;295;275;1402 Triplex 360 mN;78;;;;;;;;;;;;;6,3;;;;;;;;;;;1;;0,087;23,9;6,79;0;0;0;0;0;0;0;0;0;0;0;0;17,01;1,48;0;0;;32,21;0;32,21103555;0;0;32,21;48,8;0;48,8;5;0;0,8;5,8;54,6;;;;;;;;;;;;;;;;;;
Tetra Rex Al;Base;1000;TwistCap;;TR/h Al O Pr.TX;8186-810-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;3,1;;;89,6;;0,087;26,5;4,18;3,66;0;0;0;0;0;0;0;0;0;0;0;17,01;1,48;0;0;;35,78;0;35,78027005;0;3,1;38,88;51,7;6,5;58,2;5;4;0,9;9,9;68,1;;36;0;36;0;3;39;52;7;58;10;68;;TR_al;TR_1000_base;TR_1000_base;TR_TwistCap;TR_final_TwistCap_1000
Tetra Rex Al;Base;1000;TwistCap Barrier;;TR/h Al O Pr.TX;8186-810-76;;295,1;295;304;1149 Premium Triplex 360 mN (CLC/A Triplex);48;42;;;;;;;;;;;;6,3;;;;;;;;3,46;;;89,6;;0,087;26,5;4,18;3,66;0;0;0;0;0;0;0;0;0;0;0;17,01;1,48;0;0;;35,78;0;35,78027005;0;3,46;39,24;51,7;7,3;59;5;4,5;0,9;10,3;69,3;;36;0;36;0;3;39;52;7;59;10;69;;TR_al;TR_1000_base;TR_1000_base;TR_TwistCap_barrier;TR_final_TwistCap_1000
Tetra Rex Al;Base;2000;Easy Opening;;;;;333,4;398,3;385;1152 Premium Triplex 760 mN;44;48;;;;;;;;;;;;9;;;;;;;;;;;1;;0,133;51,1;5,84;6,37;0;0;0;0;0;0;0;0;0;0;0;24,3;3,23;0;0;;66,57;0;66,56924119;0;0;66,57;97,8;0;97,8;7,6;0;1,7;9,2;107,1;;67;0;67;0;0;67;98;0;98;9;107;;TR_al;TR_1000_base;TR_max_2000;TR_Easy_Opening;TR_final_easyopening_2000
Tetra Rex Al;Base;2000;TwistCap Barrier;;TR/h HAL FP Pr TX;8194-850-30;;333,4;398,3;385;1152 Premium Triplex 760 mN;44;48;;;;;;;;;;;;9;;;;;;;;3,46;;;9,4;;0,133;51,1;5,84;6,37;0;0;0;0;0;0;0;0;0;0;0;24,3;3,23;0;0;;66,57;0;66,56924119;0;3,46;70,03;97,8;7,3;105,1;7,6;4,5;1,7;13,7;118,9;;67;0;67;0;3;70;98;7;105;14;119;;TR_al;TR_1000_base;TR_max_2000;TR_TwistCap_barrier;TR_final_TwistCap_2000
Tetra Rex Al;Mid;2000;TwistCap Barrier;;TR/h HAL FP Pr TX;8194-850-30;;350,1;380;385;1152 Premium Triplex 760 mN;44;48;;;;;;;;;;;;9;;;;;;;;3,46;;;9,4;;0,133;51,2;5,85;6,39;0;0;0;0;0;0;0;0;0;0;0;24,3;3,23;0;0;;66,69;0;66,6919494;0;3,46;70,15;98;7,3;105,3;7,6;4,5;1,7;13,8;119,1;;67;0;67;0;3;70;98;7;105;14;119;;TR_al;TR_max_2000;TR_max_2000;TR_TwistCap_barrier;TR_final_TwistCap_2000_midi
Tetra Top;Micro;100;Bothnia S30;;TT/3 /pb;4538-236-22;;108;138;270;1615 CLC/C Bleached MWV 150 mN;27;;;;;;;;;;47;;;;;;2,58;;1,67;;;;;;16001;;0,015;4;0,4;0;0;0;0;0;0;0;0;0;0,700488;0;0;0;0;0,06;0;;5,19;2,5813932;7,7666892;1,67;0;9,44;6,6;9,1;15,8;0,8;2,2;0,1;3,2;18,9;;5;3;8;2;0;9;7;9;16;3;19;;TT;TT_size_micro;TT_micro_100;TT_opening_micro_BothniaS30;TT_100_Micro_Bothnia
Tetra Top;Micro;100;Hiuchi;;TT/3 /pb;4538-236-24;;108;138;270;1615 CLC/C Bleached MWV 150 mN;27;;;;;;;;;;47;;;;;;1,7;;;;;;;;36929;;0,015;4;0,4;0;0;0;0;0;0;0;0;0;0,700488;0;0;0;0;0,06;0;;5,19;1,7;6,885296;0;0;6,89;6,6;3,9;10,5;0,8;0;0,1;1;11,5;;5;2;7;0;0;7;7;4;11;1;12;;TT;TT_size_micro;TT_micro_100;?;?
Tetra Top;Mini;200;DC S30;;TT/3 /pbl;4551-463-17;;130;180;310;1617 CLC/C Bleached MWV 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;;2,63;;1,67;;;;;;166471;;0,023;7,3;0,79;0,2;0;0;0;0;0;0;0;0,58032;0;0;0;0;0;0,07;0;;8,89;2,6304132;11,5177332;1,67;0;13,19;9,9;9,2;19,2;1,3;2,2;0,2;3,7;22,9;;9;3;11;2;0;13;10;9;19;4;23;;TT;TT_size_mini;TT_mini_200;TT_opening_mini_DomeS30;TT_200_Mini_DomeS30
Tetra Top;Mini;200;DC S30;;TT/3 /pbl;4549-463-17;;130;180;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;;2,63;;1,67;;;;;;49449;;0,023;6,3;0,79;0,2;0;0;0;0;0;0;0;0,58032;0;0;0;0;0;0,07;0;;7,95;2,6304132;10,5817332;1,67;0;12,25;9,3;9,2;18,6;1,3;2,2;0,2;3,7;22,3;;;;;;;;;;;;;;;;;;
Tetra Top;Mini;200;Eifel O38;;TT3/ml;4542-463-10;;130;180;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;3,99;;;3,3;;;;;;1;;0,023;6,3;0,89;0,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;0;;7,61;3,988164;11,593164;3,3;0;14,89;7,1;14,7;21,9;1,3;4,3;0,2;5,8;27,7;;8;4;12;3;0;15;7;15;22;6;28;;TT;TT_size_mini;TT_mini_200;TT_opening_midi_EifelOSO;TT_200_Midi_EifelO38
Tetra Top;Mini;200;Katla S38;;TT3/pbl;4549-463-08;;130;180;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;;3,16;;2,5;;;;;;1;;0,023;6,3;0,79;0,2;0;0;0;0;0;0;0;0,58032;0;0;0;0;0;0,07;0;;7,95;3,1608096;11,1121296;2,5;0;13,61;9,3;12,1;21,4;1,3;3,3;0,2;4,8;26,2;;8;3;11;3;0;14;9;12;21;5;26;;TT;TT_size_mini;TT_mini_200;TT_opening_mini_KatlaS38;TT_200_Mini_KatlaS38
Tetra Top;Midi;200;Katla S38;;TT3/ml;4542-466-08;;108;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;;3,92;;2,5;;;;;;4,24;;0,023;6,2;0,88;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;;7,5;3,916698;11,417082;2,5;0;13,92;7;13,8;20,8;1,3;3,3;0,2;4,8;25,6;;8;4;11;3;0;14;7;14;21;5;26;;TT;TT_size_midi;TT_midi_200;TT_opening_midi_KatlaS38;TT_200_Midi_KatlaS38
Tetra Top;Midi;200;Eifel O38;;TT3/ml;4542-466-10;;108;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;3,99;;;3,3;;;;;;1;;0,023;6,2;0,88;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;;7,5;3,988164;11,488548;3,3;0;14,79;7;14,7;21,7;1,3;4,3;0,2;5,8;27,5;;8;4;11;3;0;15;7;15;22;6;28;;TT;TT_size_midi;TT_midi_200;TT_opening_midi_EifelOSO;TT_200_Midi_EifelO38
Tetra Top;Midi;200;Katla H38;;TT3/ml;4549-466-12;;108;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;;4,42;;3,2;;;;;;606;;0,023;6,2;0,88;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;;7,5;4,4235648;11,9239488;3,2;0;15,12;7;16,3;23,3;1,3;4,2;0,2;5,7;29;;8;4;12;3;0;15;7;16;23;6;29;;TT;TT_size_midi;TT_midi_200;TT_opening_midi_KatlaH38;TT_200_Midi_KatlaH38
Tetra Top;Midi;200;Katla H38;;TT3/ml;4542-466-12;;108;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;;4,42;;3,2;;;;;;2627;;0,023;6,2;0,88;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;;7,5;4,4235648;11,9239488;3,2;0;15,12;7;16,3;23,3;1,3;4,2;0,2;5,7;29;;;;;;;;;;;;;;;;;;
Tetra Top;Midi;250;Katla S38;;TT3/ml;4542-566-08;;130;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;;3,92;;2,5;;;;;;11743;;0,028;7,5;1,06;0,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;0;;9,03;3,916698;12,944938;2,5;0;15,44;8,4;13,8;22,2;1,6;3,3;0,2;5,1;27,3;;9;4;13;3;0;16;11;14;25;5;30;;TT;TT_size_midi;TT_midi_250;TT_opening_midi_KatlaS38;TT_250_Midi_KatlaS38
Tetra Top;Midi;250;Katla S38;;TT3/pbl;4549-566-08;;130;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;;3,92;;2,5;;;;;;5632;;0,028;7,5;0,93;0,23;0;0;0;0;0;0;0;0,689936;0;0;0;0;0;0,07;0;;9,44;3,916698;13,356674;2,5;0;15,86;11;13,8;24,8;1,6;3,3;0,2;5,1;29,9;;;;;;;;;;;;;;;;;;
Tetra Top;Midi;250;Katla S38;;TT3/jl;4559-566-08;;130;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;43,7;13,3;;;;;;;;;;;;6,3;;;3,92;;2,5;;;;;;8763;;0,028;7,5;1,22;0,37;0;0;0;0;0;0;0;0;0;0;0;17,01;0,47;0,07;0;;9,64;3,916698;13,5572562;2,5;0;16,06;14,4;13,8;28,2;1,6;3,3;0,2;5,1;33,3;;;;;;;;;;;;;;;;;;
Tetra Top;Midi;250;Eifel O38;;TT3/ml;4542-566-10;;130;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;3,99;;;3,3;;;;;;31370;;0,028;7,5;1,06;0,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;0;;9,03;3,988164;13,016404;3,3;0;16,32;8,4;14,7;23,2;1,6;4,3;0,2;6,1;29,3;;9;4;13;3;0;17;10;15;24;6;31;;TT;TT_size_midi;TT_midi_250;TT_opening_midi_EifelOSO;TT_250_Midi_EifelO38
Tetra Top;Midi;250;Eifel O38;;TT3/pbl;4549-566-10;;130;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;3,99;;;3,3;;;;;;29119;;0,028;7,5;0,93;0,23;0;0;0;0;0;0;0;0,689936;0;0;0;0;0;0,07;0;;9,44;3,988164;13,42814;3,3;0;16,73;11;14,7;25,8;1,6;4,3;0,2;6,1;31,9;;;;;;;;;;;;;;;;;;
Tetra Top;Midi;250;Katla H38;;TT3/ml;4542-566-12;;130;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;;4,42;;3,2;;;;;;25167;;0,028;7,5;1,06;0,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;0;;9,03;4,4235648;13,4518048;3,2;0;16,65;8,4;16,3;24,7;1,6;4,2;0,2;6;30,7;;9;4;13;3;0;17;8;16;25;6;31;;TT;TT_size_midi;TT_midi_250;TT_opening_midi_KatlaH38;TT_250_Midi_KatlaH38
Tetra Top;Midi;250;DC S38;;TT3/ml;4543-566-13;;130;214;310;1617 CLC/C Bleached MWV 260 mN;38;14;;;;;;;;;;;;;;;3,43;;2,5;;;;;;37873;;0,028;8,6;1,06;0,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;0;;10,14;3,4314;13,57244;2,5;0;16,07;9,2;12,7;21,8;1,6;3,3;0,3;5,1;26,9;;9;3;13;3;0;15;9;13;21;5;26;;TT;TT_size_midi;TT_midi_250;TT_opening_midi_DoneS38;TT_250_Midi_DomeS38
Tetra Top;Midi;250;DC S38;;TT3/ml;4542-566-13;;130;214;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;;3,43;;2,5;;;;;;74065;;0,028;7,5;1,06;0,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0,07;0;;9,03;3,4314;12,45964;2,5;0;14,96;8,4;12,7;21,1;1,6;3,3;0,2;5,1;26,2;;;;;;;;;;;;;;;;;;
Tetra Top;Mini;250;Katla S38;;TT3/pbl;4549-567-08;;147,5;180;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;;3,16;;2,5;;;;;;1;;0,027;7,2;0,89;0,22;0;0;0;0;0;0;0;0,65844;0;0;0;0;0;0,08;0;;9,02;3,1608096;12,1824996;2,5;0;14,68;10,6;12,1;22,6;1,5;3,3;0,2;5;27,6;;9;3;12;3;0;15;11;12;23;5;28;;TT;TT_size_mini;TT_mini_250;TT_opening_mini_KatlaS38;TT_250_Mini_KatlaS38
Tetra Top;Mini;250;Grand Tab;;TT3/pbl;4549-567-14;;147,5;180;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;;2,14;;;;;;;;19433;;0,027;7,2;0,89;0,22;0;0;0;0;0;0;0;0,65844;0;0;0;0;0;0,08;0;;9,02;2,1441348;11,1658248;0;0;11,17;10,6;4,9;15,5;1,5;0;0,2;1,7;17,3;;10;2;12;0;0;12;9;5;14;2;16;;TT;TT_size_mini;TT_mini_250;TT_opening_mini_GrandTab;TT_250_Mini_GrandTab
Tetra Top;Mini;250;Grand Tab;;TT3/ml;4544-567-14;;147,5;180;310;1617 CLC/C Bleached MWV 260 mN;40,1;18,9;;;;;;;;;;;;;;;2,14;;;;;;;;78165;;0,027;8,2;1,06;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;;9,88;2,1441348;12,0207348;0;0;12,02;9,2;4,9;14,1;1,5;0;0,3;1,8;15,9;;;;;;;;;;;;;;;;;;
Tetra Top;Mini;250;DC S30;;TT3/jl;4558-567-17;;147,5;180;310;1617 CLC/C Bleached MWV 260 mN;43,7;13,3;;;;;;;;;;;;6,3;;;2,63;;1,67;;;;;;9724;;0,027;8,2;1,16;0,35;0;0;0;0;0;0;0;0;0;0;0;17,01;0,45;0,08;0;;10,28;2,6304132;12,9055287;1,67;0;14,58;14,5;9,2;23,7;1,5;2,2;0,3;3,9;27,7;;10;3;13;2;0;14;12;9;21;4;25;;TT;TT_size_mini;TT_mini_250;TT_opening_mini_DomeS30;TT_250_Mini_DomeS30
Tetra Top;Mini;250;DC S30;;TT3/pbl;4551-567-17;;147,5;180;310;1617 CLC/C Bleached MWV 260 mN;33,6;8,4;;;;;;;;24,8;;;;;;;2,63;;1,67;;;;;;6054;;0,027;8,2;0,89;0,22;0;0;0;0;0;0;0;0,65844;0;0;0;0;0;0,08;0;;10,08;2,6304132;12,7141032;1,67;0;14,38;11,3;9,2;20,5;1,5;2,2;0,3;3,9;24,5;;;;;;;;;;;;;;;;;;
Tetra Top;Mini;250;DC S30;;TT3/ml;4560-567-17;;147,5;180;310;1617 CLC/C Bleached MWV 260 mN;40,1;18,9;;;;;;;;;;;;;;;2,63;;1,67;;;;;;6870;;0,027;8,2;1,06;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;;9,88;2,6304132;12,5070132;1,67;0;14,18;9,2;9,2;18,4;1,5;2,2;0,3;3,9;22,4;;;;;;;;;;;;;;;;;;
Tetra Top;Mini;250;Eifel O38;;TT3/ml;4542-567-10;;147,5;180;270;1626 CLC/C Duplex Korsn„s Fr”vi 260 mN;38;14;;;;;;;;;;;;;;3,99;;;3,3;;;;;;16224;;0,027;7,2;1,01;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;;8,63;3,988164;12,616914;3,3;0;15,92;8,1;14,7;22,8;1,5;4,3;0,2;6;28,9;;9;4;13;3;0;17;9;15;23;6;29;;TT;TT_size_mini;TT_mini_250;TT_opening_midi_EifelOSO;TT_250_Midi_EifelO38
